"2021-02-16 at 15:43"
System_Date_(Y-M-D)	System_Time_(h:m:s)	CO₂_(µmol_mol⁻¹)	Cell_Temperature_(°C)	Cell_Pressure_(kPa)	CO₂_Absorption	Input_Voltage_(V)	Flow_Rate_(L_min⁻¹)	
2021-02-16	15:44:49	5.64253e2	5.13608e1	7.38934e1	8.1809329e-2	1.2110002e1	7.3119592e-1	
2021-02-16	15:44:49	5.64726e2	5.13608e1	7.39007e1	8.1856260e-2	1.2107484e1	7.2539253e-1	
2021-02-16	15:44:50	5.64990e2	5.13575e1	7.38955e1	8.1882972e-2	1.2115876e1	7.3809366e-1	
2021-02-16	15:44:50	5.65922e2	5.13509e1	7.38895e1	8.1976356e-2	1.2122590e1	7.3423633e-1	
2021-02-16	15:44:51	5.66926e2	5.13476e1	7.38937e1	8.2076282e-2	1.2110002e1	7.2398748e-1	
2021-02-16	15:44:51	5.65981e2	5.13542e1	7.39059e1	8.1981687e-2	1.2125108e1	7.2974486e-1	
2021-02-16	15:44:52	5.65669e2	5.13542e1	7.38907e1	8.1950817e-2	1.2135179e1	7.3522782e-1	
2021-02-16	15:44:52	5.66487e2	5.13509e1	7.39039e1	8.2032289e-2	1.2097413e1	7.1783714e-1	
2021-02-16	15:44:53	5.66566e2	5.13509e1	7.39092e1	8.2040138e-2	1.2099931e1	7.2742691e-1	
2021-02-16	15:44:53	5.67868e2	5.13542e1	7.38932e1	8.2168273e-2	1.2114198e1	7.4142055e-1	
2021-02-16	15:44:54	5.67837e2	5.13542e1	7.38937e1	8.2165203e-2	1.2124269e1	7.2719306e-1	
2021-02-16	15:44:54	5.67374e2	5.13542e1	7.39045e1	8.2119455e-2	1.2106645e1	7.2537417e-1	
2021-02-16	15:44:55	5.67049e2	5.13608e1	7.38932e1	8.2086153e-2	1.2123429e1	7.3398728e-1	
2021-02-16	15:44:55	5.65298e2	5.13575e1	7.39024e1	8.1913471e-2	1.2101609e1	7.2131147e-1	
2021-02-16	15:44:56	5.64961e2	5.13542e1	7.39027e1	8.1880693e-2	1.2104966e1	7.3834390e-1	
2021-02-16	15:44:56	5.65967e2	5.13542e1	7.38877e1	8.1980257e-2	1.2120072e1	7.4106783e-1	
2021-02-16	15:44:57	5.65094e2	5.13542e1	7.38937e1	8.1893777e-2	1.2115037e1	7.2787117e-1	
2021-02-16	15:44:57	5.63219e2	5.13509e1	7.39032e1	8.1708488e-2	1.2113358e1	7.2534136e-1	
2021-02-16	15:44:58	5.62724e2	5.13542e1	7.38960e1	8.1658830e-2	1.2099931e1	7.2638678e-1	
2021-02-16	15:44:58	5.64302e2	5.13509e1	7.39035e1	8.1815872e-2	1.2110841e1	7.2819099e-1	
2021-02-16	15:44:59	5.68912e2	5.13542e1	7.38910e1	8.2271404e-2	1.2111680e1	7.3962345e-1	
2021-02-16	15:44:59	5.74724e2	5.13608e1	7.38934e1	8.2842521e-2	1.2109162e1	7.2974863e-1	
2021-02-16	15:45:00	5.79449e2	5.13608e1	7.38982e1	8.3305587e-2	1.2112519e1	7.2435474e-1	
2021-02-16	15:45:00	5.83483e2	5.13608e1	7.39004e1	8.3699245e-2	1.2105805e1	7.3854598e-1	
2021-02-16	15:45:01	5.83030e2	5.13608e1	7.38852e1	8.3655128e-2	1.2125947e1	7.4436421e-1	
2021-02-16	15:45:01	5.78167e2	5.13608e1	7.39047e1	8.3180093e-2	1.2101609e1	7.1936340e-1	
2021-02-16	15:45:02	5.76695e2	5.13575e1	7.39097e1	8.3036537e-2	1.2115876e1	7.2039628e-1	
2021-02-16	15:45:02	5.78004e2	5.13509e1	7.38962e1	8.3165874e-2	1.2115876e1	7.3831911e-1	
2021-02-16	15:45:03	5.77217e2	5.13509e1	7.38895e1	8.3088817e-2	1.2105805e1	7.3325643e-1	
2021-02-16	15:45:03	5.74880e2	5.13542e1	7.38987e1	8.2859010e-2	1.2110841e1	7.2365140e-1	
2021-02-16	15:45:04	5.72796e2	5.13575e1	7.39014e1	8.2653598e-2	1.2106645e1	7.1879119e-1	
2021-02-16	15:45:04	5.70165e2	5.13542e1	7.39059e1	8.2395067e-2	1.2116715e1	7.3582267e-1	
2021-02-16	15:45:05	5.70951e2	5.13575e1	7.38854e1	8.2471961e-2	1.2114198e1	7.4438185e-1	
2021-02-16	15:45:05	5.71203e2	5.13641e1	7.38990e1	8.2495679e-2	1.2119233e1	7.2164111e-1	
2021-02-16	15:45:06	5.70416e2	5.13608e1	7.39042e1	8.2418594e-2	1.2121751e1	7.2760648e-1	
2021-02-16	15:45:06	5.70758e2	5.13509e1	7.38945e1	8.2454099e-2	1.2120912e1	7.3815593e-1	
2021-02-16	15:45:07	5.70953e2	5.13542e1	7.38947e1	8.2472715e-2	1.2125947e1	7.2575225e-1	
2021-02-16	15:45:07	5.72233e2	5.13542e1	7.39074e1	8.2598743e-2	1.2106645e1	7.1618866e-1	
2021-02-16	15:45:08	5.71325e2	5.13575e1	7.39045e1	8.2508773e-2	1.2113358e1	7.3504443e-1	
2021-02-16	15:45:08	5.71743e2	5.13575e1	7.38889e1	8.2549953e-2	1.2130143e1	7.4138488e-1	
2021-02-16	15:45:09	5.73833e2	5.13542e1	7.38972e1	8.2756099e-2	1.2110002e1	7.2035937e-1	
2021-02-16	15:45:09	5.73177e2	5.13575e1	7.39050e1	8.2691116e-2	1.2122590e1	7.2959523e-1	
2021-02-16	15:45:10	5.73059e2	5.13542e1	7.38922e1	8.2680044e-2	1.2120912e1	7.3650388e-1	
2021-02-16	15:45:10	5.71742e2	5.13542e1	7.39074e1	8.2550411e-2	1.2101609e1	7.1583437e-1	
