"2021-02-16 at 15:26"
System_Date_(Y-M-D)	System_Time_(h:m:s)	CO₂_(µmol_mol⁻¹)	Cell_Temperature_(°C)	Cell_Pressure_(kPa)	CO₂_Absorption	Input_Voltage_(V)	Flow_Rate_(L_min⁻¹)	
2021-02-16	15:28:39	4.21257e2	5.14139e1	7.38960e1	6.6581439e-2	1.2077271e1	7.1527962e-1	
2021-02-16	15:28:39	4.21071e2	5.14106e1	7.39082e1	6.6560626e-2	1.2061326e1	7.3072423e-1	
2021-02-16	15:28:40	4.23736e2	5.14106e1	7.38830e1	6.6865592e-2	1.2083985e1	7.5456752e-1	
2021-02-16	15:28:40	4.24778e2	5.14106e1	7.38809e1	6.6984629e-2	1.2078111e1	7.3027973e-1	
2021-02-16	15:28:41	4.26121e2	5.14139e1	7.39039e1	6.7137308e-2	1.2061326e1	7.2470002e-1	
2021-02-16	15:28:41	4.29637e2	5.14073e1	7.38910e1	6.7538266e-2	1.2060487e1	7.3448600e-1	
2021-02-16	15:28:42	4.26772e2	5.14040e1	7.38919e1	6.7213010e-2	1.2063844e1	7.2089595e-1	
2021-02-16	15:28:42	4.20244e2	5.14039e1	7.39010e1	6.6466736e-2	1.2073075e1	7.4277887e-1	
2021-02-16	15:28:43	4.16318e2	5.14040e1	7.38792e1	6.6015357e-2	1.2086503e1	7.4878854e-1	
2021-02-16	15:28:43	4.14209e2	5.14040e1	7.38905e1	6.5772056e-2	1.2069718e1	7.1876783e-1	
2021-02-16	15:28:44	4.14832e2	5.14073e1	7.39055e1	6.5843534e-2	1.2082307e1	7.3148989e-1	
2021-02-16	15:28:44	4.16600e2	5.14106e1	7.38830e1	6.6046886e-2	1.2074754e1	7.4760079e-1	
2021-02-16	15:28:45	4.15955e2	5.14106e1	7.38860e1	6.5972590e-2	1.2074754e1	7.2768187e-1	
2021-02-16	15:28:45	4.14437e2	5.14040e1	7.39017e1	6.5798454e-2	1.2085664e1	7.2772054e-1	
2021-02-16	15:28:46	4.15803e2	5.14073e1	7.38892e1	6.5955543e-2	1.2073075e1	7.4622859e-1	
2021-02-16	15:28:46	4.16427e2	5.14039e1	7.38830e1	6.6027984e-2	1.2073915e1	7.3437209e-1	
2021-02-16	15:28:47	4.17797e2	5.14039e1	7.38964e1	6.6185688e-2	1.2068879e1	7.2520360e-1	
2021-02-16	15:28:47	4.23820e2	5.14039e1	7.38934e1	6.6876168e-2	1.2063004e1	7.2890357e-1	
2021-02-16	15:28:48	4.28832e2	5.14039e1	7.38925e1	6.7447271e-2	1.2099092e1	7.2512602e-1	
2021-02-16	15:28:48	4.26879e2	5.14039e1	7.38975e1	6.7225170e-2	1.2058808e1	7.4279651e-1	
2021-02-16	15:28:49	4.26857e2	5.14039e1	7.38802e1	6.7222623e-2	1.2079789e1	7.4755811e-1	
2021-02-16	15:28:49	4.27883e2	5.14006e1	7.38895e1	6.7339849e-2	1.2068879e1	7.2383651e-1	
2021-02-16	15:28:50	4.26912e2	5.14006e1	7.39012e1	6.7229418e-2	1.2080628e1	7.3307061e-1	
2021-02-16	15:28:50	4.27957e2	5.13973e1	7.38822e1	6.7348809e-2	1.2090699e1	7.4300603e-1	
2021-02-16	15:28:51	4.30833e2	5.14039e1	7.38912e1	6.7674455e-2	1.2070558e1	7.1937208e-1	
2021-02-16	15:28:51	4.31329e2	5.14039e1	7.39055e1	6.7730617e-2	1.2073075e1	7.3206796e-1	
2021-02-16	15:28:52	4.28339e2	5.14039e1	7.38815e1	6.7391309e-2	1.2081468e1	7.4979357e-1	
2021-02-16	15:28:52	4.25637e2	5.14006e1	7.38847e1	6.7084159e-2	1.2081468e1	7.2962360e-1	
2021-02-16	15:28:53	4.24779e2	5.13940e1	7.38980e1	6.6987276e-2	1.2064683e1	7.2756462e-1	
2021-02-16	15:28:53	4.25965e2	5.13973e1	7.38884e1	6.7121953e-2	1.2079789e1	7.3614778e-1	
2021-02-16	15:28:54	4.25202e2	5.13973e1	7.38929e1	6.7034988e-2	1.2076432e1	7.2079324e-1	
2021-02-16	15:28:54	4.23559e2	5.14006e1	7.39037e1	6.6846852e-2	1.2072236e1	7.3681855e-1	
2021-02-16	15:28:55	4.18878e2	5.14006e1	7.38797e1	6.6310458e-2	1.2104966e1	7.5010342e-1	
2021-02-16	15:28:55	4.10599e2	5.13940e1	7.38850e1	6.5355739e-2	1.2071397e1	7.2564888e-1	
2021-02-16	15:28:56	4.10247e2	5.13973e1	7.38997e1	6.5314407e-2	1.2076432e1	7.2722649e-1	
2021-02-16	15:28:56	4.12327e2	5.13940e1	7.38882e1	6.5555977e-2	1.2073915e1	7.3578495e-1	
2021-02-16	15:28:57	4.09232e2	5.13940e1	7.38922e1	6.5197105e-2	1.2073075e1	7.2120761e-1	
2021-02-16	15:28:57	4.07328e2	5.13940e1	7.39002e1	6.4975643e-2	1.2071397e1	7.3729515e-1	
2021-02-16	15:28:58	4.08576e2	5.13940e1	7.38802e1	6.5120882e-2	1.2092378e1	7.5034527e-1	
2021-02-16	15:28:58	4.09322e2	5.13940e1	7.38847e1	6.5207548e-2	1.2089860e1	7.2584443e-1	
2021-02-16	15:28:59	4.05286e2	5.13940e1	7.38994e1	6.4737691e-2	1.2079789e1	7.2672343e-1	
2021-02-16	15:28:59	4.03731e2	5.13940e1	7.38887e1	6.4556121e-2	1.2073915e1	7.3378634e-1	
2021-02-16	15:29:00	4.05848e2	5.13940e1	7.38929e1	6.4803194e-2	1.2087342e1	7.2038221e-1	
2021-02-16	15:29:00	4.06844e2	5.13940e1	7.38970e1	6.4919347e-2	1.2087342e1	7.4152603e-1	
2021-02-16	15:29:01	4.06883e2	5.13906e1	7.38762e1	6.4924354e-2	1.2093217e1	7.4861531e-1	
2021-02-16	15:29:01	4.04750e2	5.13873e1	7.38872e1	6.4676136e-2	1.2074754e1	7.1946997e-1	
2021-02-16	15:29:02	4.03747e2	5.13840e1	7.39002e1	6.4559392e-2	1.2093217e1	7.3103380e-1	
2021-02-16	15:29:02	4.04052e2	5.13907e1	7.38815e1	6.4594039e-2	1.2084825e1	7.4460268e-1	
2021-02-16	15:29:03	4.04901e2	5.13907e1	7.38915e1	6.4693236e-2	1.2078950e1	7.1844892e-1	
2021-02-16	15:29:03	4.06709e2	5.13873e1	7.39024e1	6.4904518e-2	1.2079789e1	7.3048906e-1	
2021-02-16	15:29:04	4.07157e2	5.13906e1	7.38799e1	6.4956293e-2	1.2095735e1	7.5038414e-1	
2021-02-16	15:29:04	4.05645e2	5.13873e1	7.38797e1	6.4780526e-2	1.2073915e1	7.2818479e-1	
2021-02-16	15:29:05	4.03999e2	5.13873e1	7.38975e1	6.4588308e-2	1.2080628e1	7.2700481e-1	
2021-02-16	15:29:05	4.04821e2	5.13873e1	7.38889e1	6.4684395e-2	1.2077271e1	7.3434228e-1	
2021-02-16	15:29:06	4.04657e2	5.13873e1	7.38932e1	6.4665184e-2	1.2078111e1	7.1944074e-1	
2021-02-16	15:29:06	4.11849e2	5.13807e1	7.38975e1	6.5502557e-2	1.2099931e1	7.4243998e-1	
2021-02-16	15:29:07	4.27084e2	5.13807e1	7.38734e1	6.7251987e-2	1.2090699e1	7.4932904e-1	
2021-02-16	15:29:07	4.31679e2	5.13807e1	7.38880e1	6.7773842e-2	1.2075593e1	7.1971035e-1	
2021-02-16	15:29:08	4.38497e2	5.13774e1	7.39007e1	6.8543729e-2	1.2092378e1	7.3142347e-1	
2021-02-16	15:29:08	4.53758e2	5.13774e1	7.38827e1	7.0245599e-2	1.2094895e1	7.4315538e-1	
2021-02-16	15:29:09	4.55774e2	5.13807e1	7.38905e1	7.0467801e-2	1.2083985e1	7.1598582e-1	
2021-02-16	15:29:09	4.42747e2	5.13807e1	7.39052e1	6.9020004e-2	1.2083985e1	7.3051404e-1	
2021-02-16	15:29:10	4.29351e2	5.13807e1	7.38827e1	6.7509784e-2	1.2089860e1	7.5166840e-1	
2021-02-16	15:29:10	4.20243e2	5.13774e1	7.38809e1	6.6470599e-2	1.2088181e1	7.2881746e-1	
2021-02-16	15:29:11	4.12621e2	5.13741e1	7.39010e1	6.5592951e-2	1.2087342e1	7.2308664e-1	
2021-02-16	15:29:11	4.08681e2	5.13741e1	7.38889e1	6.5135946e-2	1.2083146e1	7.3246407e-1	
2021-02-16	15:29:12	4.06905e2	5.13774e1	7.38922e1	6.4928774e-2	1.2075593e1	7.2221250e-1	
2021-02-16	15:29:12	4.06020e2	5.13741e1	7.38977e1	6.4826130e-2	1.2079789e1	7.4262857e-1	
2021-02-16	15:29:13	4.08295e2	5.13774e1	7.38732e1	6.5090656e-2	1.2090699e1	7.4934911e-1	
2021-02-16	15:29:13	4.13295e2	5.13741e1	7.38854e1	6.5670881e-2	1.2083985e1	7.1964416e-1	
2021-02-16	15:29:14	4.14023e2	5.13708e1	7.39014e1	6.5755472e-2	1.2082307e1	7.2991476e-1	
2021-02-16	15:29:14	4.08262e2	5.13741e1	7.38840e1	6.5087232e-2	1.2088181e1	7.4529428e-1	
2021-02-16	15:29:15	4.07120e2	5.13741e1	7.38852e1	6.4954290e-2	1.2083146e1	7.2755713e-1	
2021-02-16	15:29:15	4.10933e2	5.13741e1	7.39004e1	6.5397334e-2	1.2076432e1	7.1908116e-1	
2021-02-16	15:29:16	4.12070e2	5.13741e1	7.38947e1	6.5529160e-2	1.2078111e1	7.4175081e-1	
2021-02-16	15:29:16	4.12453e2	5.13708e1	7.38747e1	6.5573983e-2	1.2093217e1	7.4560575e-1	
2021-02-16	15:29:17	4.10874e2	5.13708e1	7.38915e1	6.5391011e-2	1.2077271e1	7.1883082e-1	
2021-02-16	15:29:17	4.08783e2	5.13708e1	7.38987e1	6.5148329e-2	1.2076432e1	7.2444176e-1	
2021-02-16	15:29:18	4.08509e2	5.13708e1	7.38867e1	6.5116443e-2	1.2083985e1	7.3623867e-1	
2021-02-16	15:29:18	4.07364e2	5.13674e1	7.38919e1	6.4983692e-2	1.2087342e1	7.2907266e-1	
2021-02-16	15:29:19	4.29622e2	5.13675e1	7.38897e1	6.7542481e-2	1.2083146e1	7.4183292e-1	
2021-02-16	15:29:19	4.70911e2	5.13675e1	7.38812e1	7.2127275e-2	1.2100770e1	7.3831262e-1	
2021-02-16	15:29:20	4.83626e2	5.13707e1	7.38922e1	7.3498830e-2	1.2090699e1	7.2066855e-1	
2021-02-16	15:29:20	4.63864e2	5.13741e1	7.38932e1	7.1357851e-2	1.2073075e1	7.2769212e-1	
2021-02-16	15:29:21	4.41933e2	5.13707e1	7.38882e1	6.8930358e-2	1.2083146e1	7.3067526e-1	
2021-02-16	15:29:21	4.31435e2	5.13641e1	7.38919e1	6.7748613e-2	1.2080628e1	7.3927030e-1	
2021-02-16	15:29:22	4.27569e2	5.13674e1	7.38787e1	6.7309165e-2	1.2090699e1	7.4675731e-1	
2021-02-16	15:29:22	4.28652e2	5.13641e1	7.38840e1	6.7432775e-2	1.2078950e1	7.2800893e-1	
2021-02-16	15:29:23	4.28967e2	5.13641e1	7.38960e1	6.7468576e-2	1.2093217e1	7.2651519e-1	
2021-02-16	15:29:23	4.25627e2	5.13707e1	7.38872e1	6.7087440e-2	1.2086503e1	7.3249197e-1	
2021-02-16	15:29:24	4.23898e2	5.13674e1	7.38927e1	6.6890602e-2	1.2081468e1	7.2240533e-1	
2021-02-16	15:29:24	4.26194e2	5.13641e1	7.38970e1	6.7153091e-2	1.2076432e1	7.4587159e-1	
2021-02-16	15:29:25	4.29870e2	5.13641e1	7.38730e1	6.7571163e-2	1.2096574e1	7.5006799e-1	
2021-02-16	15:29:25	4.34696e2	5.13608e1	7.38889e1	6.8117990e-2	1.2088181e1	7.1910686e-1	
2021-02-16	15:29:26	4.39136e2	5.13641e1	7.39029e1	6.8617572e-2	1.2092378e1	7.3033885e-1	
2021-02-16	15:29:26	4.39267e2	5.13641e1	7.38822e1	6.8632278e-2	1.2094895e1	7.4381084e-1	
2021-02-16	15:29:27	4.37748e2	5.13641e1	7.38872e1	6.8461561e-2	1.2083146e1	7.2331805e-1	
2021-02-16	15:29:27	4.36276e2	5.13674e1	7.39012e1	6.8295211e-2	1.2077271e1	7.2445678e-1	
2021-02-16	15:29:28	4.35202e2	5.13674e1	7.38892e1	6.8174114e-2	1.2090699e1	7.4462804e-1	
2021-02-16	15:29:28	4.33514e2	5.13608e1	7.38809e1	6.7984495e-2	1.2083985e1	7.3539137e-1	
2021-02-16	15:29:29	4.31641e2	5.13608e1	7.38937e1	6.7772479e-2	1.2079789e1	7.2367591e-1	
2021-02-16	15:29:29	4.29668e2	5.13608e1	7.38922e1	6.7548704e-2	1.2079789e1	7.2903966e-1	
2021-02-16	15:29:30	4.24001e2	5.13575e1	7.38899e1	6.6903877e-2	1.2084825e1	7.2703700e-1	
2021-02-16	15:29:30	4.19178e2	5.13575e1	7.38967e1	6.6351327e-2	1.2083985e1	7.3799190e-1	
2021-02-16	15:29:31	4.17768e2	5.13608e1	7.38809e1	6.6188745e-2	1.2099931e1	7.4640946e-1	
2021-02-16	15:29:31	4.13941e2	5.13641e1	7.38830e1	6.5746951e-2	1.2081468e1	7.2871780e-1	
2021-02-16	15:29:32	4.11596e2	5.13641e1	7.38949e1	6.5475673e-2	1.2097413e1	7.2415657e-1	
2021-02-16	15:29:32	4.13764e2	5.13674e1	7.38919e1	6.5726070e-2	1.2096574e1	7.2935028e-1	
2021-02-16	15:29:33	4.18073e2	5.13641e1	7.38929e1	6.6223316e-2	1.2082307e1	7.2284150e-1	
2021-02-16	15:29:33	4.18935e2	5.13608e1	7.38957e1	6.6322917e-2	1.2089021e1	7.4224414e-1	
2021-02-16	15:29:34	4.14964e2	5.13575e1	7.38777e1	6.5866045e-2	1.2104966e1	7.4491319e-1	
2021-02-16	15:29:34	4.10329e2	5.13608e1	7.38897e1	6.5329313e-2	1.2081468e1	7.2164721e-1	
2021-02-16	15:29:35	4.12503e2	5.13608e1	7.38987e1	6.5581140e-2	1.2084825e1	7.3147830e-1	
2021-02-16	15:29:35	4.19405e2	5.13608e1	7.38817e1	6.6376895e-2	1.2093217e1	7.4500656e-1	
2021-02-16	15:29:36	4.19104e2	5.13608e1	7.38887e1	6.6342315e-2	1.2077271e1	7.2463483e-1	
2021-02-16	15:29:36	4.16391e2	5.13575e1	7.39010e1	6.6030650e-2	1.2090699e1	7.2862911e-1	
2021-02-16	15:29:37	4.17602e2	5.13575e1	7.38850e1	6.6170148e-2	1.2101609e1	7.4430866e-1	
2021-02-16	15:29:37	4.16233e2	5.13575e1	7.38832e1	6.6012468e-2	1.2079789e1	7.2968330e-1	
2021-02-16	15:29:38	4.11551e2	5.13542e1	7.38967e1	6.5471925e-2	1.2083985e1	7.2264761e-1	
2021-02-16	15:29:38	4.11524e2	5.13509e1	7.38942e1	6.5469236e-2	1.2078111e1	7.2684154e-1	
2021-02-16	15:29:39	4.18827e2	5.13542e1	7.38899e1	6.6311502e-2	1.2084825e1	7.2383856e-1	
2021-02-16	15:29:39	4.25331e2	5.13542e1	7.38937e1	6.7056155e-2	1.2081468e1	7.4645833e-1	
2021-02-16	15:29:40	4.25725e2	5.13542e1	7.38759e1	6.7101116e-2	1.2088181e1	7.4469480e-1	
2021-02-16	15:29:40	4.24592e2	5.13575e1	7.38889e1	6.6971311e-2	1.2078111e1	7.1486968e-1	
2021-02-16	15:29:41	4.25382e2	5.13575e1	7.39020e1	6.7061514e-2	1.2076432e1	7.2834100e-1	
2021-02-16	15:29:41	4.25337e2	5.13575e1	7.38857e1	6.7056293e-2	1.2105805e1	7.5005965e-1	
2021-02-16	15:29:42	4.20983e2	5.13575e1	7.38827e1	6.6558465e-2	1.2082307e1	7.3119125e-1	
2021-02-16	15:29:42	4.16337e2	5.13542e1	7.38982e1	6.6024932e-2	1.2088181e1	7.2554845e-1	
2021-02-16	15:29:43	4.12749e2	5.13542e1	7.38917e1	6.5610675e-2	1.2083985e1	7.4083847e-1	
2021-02-16	15:29:43	4.09756e2	5.13509e1	7.38815e1	6.5264196e-2	1.2082307e1	7.3871731e-1	
2021-02-16	15:29:44	4.10137e2	5.13509e1	7.38912e1	6.5308451e-2	1.2084825e1	7.2439694e-1	
2021-02-16	15:29:44	4.14004e2	5.13443e1	7.38927e1	6.5757222e-2	1.2071397e1	7.2767024e-1	
2021-02-16	15:29:45	4.19233e2	5.13476e1	7.38910e1	6.6359043e-2	1.2078111e1	7.2876272e-1	
2021-02-16	15:29:45	4.21828e2	5.13542e1	7.38960e1	6.6655788e-2	1.2073075e1	7.3868298e-1	
2021-02-16	15:29:46	4.23182e2	5.13542e1	7.38805e1	6.6810731e-2	1.2088181e1	7.4545164e-1	
2021-02-16	15:29:46	4.21932e2	5.13542e1	7.38832e1	6.6667661e-2	1.2083985e1	7.2820110e-1	
2021-02-16	15:29:47	4.15882e2	5.13542e1	7.39010e1	6.5972509e-2	1.2081468e1	7.2377676e-1	
2021-02-16	15:29:47	4.12107e2	5.13542e1	7.38897e1	6.5536346e-2	1.2085664e1	7.3179903e-1	
2021-02-16	15:29:48	4.09225e2	5.13509e1	7.38915e1	6.5202531e-2	1.2073075e1	7.2041563e-1	
2021-02-16	15:29:48	4.07316e2	5.13509e1	7.38990e1	6.4980559e-2	1.2101609e1	7.4019765e-1	
2021-02-16	15:29:49	4.09647e2	5.13542e1	7.38779e1	6.5251140e-2	1.2099092e1	7.4497246e-1	
2021-02-16	15:29:49	4.09396e2	5.13509e1	7.38905e1	6.5222492e-2	1.2089021e1	7.2036180e-1	
2021-02-16	15:29:50	4.07549e2	5.13509e1	7.39035e1	6.5007724e-2	1.2086503e1	7.2997627e-1	
2021-02-16	15:29:50	4.07781e2	5.13542e1	7.38817e1	6.5034198e-2	1.2097413e1	7.4237565e-1	
2021-02-16	15:29:51	4.08939e2	5.13509e1	7.38947e1	6.5169329e-2	1.2089021e1	7.1338138e-1	
2021-02-16	15:29:51	4.09260e2	5.13509e1	7.39082e1	6.5206594e-2	1.2095735e1	7.2842626e-1	
2021-02-16	15:29:52	4.09439e2	5.13542e1	7.38830e1	6.5226936e-2	1.2092378e1	7.5507726e-1	
2021-02-16	15:29:52	4.11881e2	5.13509e1	7.38785e1	6.5510644e-2	1.2087342e1	7.3322100e-1	
2021-02-16	15:29:53	4.16468e2	5.13509e1	7.38984e1	6.6040487e-2	1.2073915e1	7.1959853e-1	
2021-02-16	15:29:53	4.23672e2	5.13476e1	7.38929e1	6.6867661e-2	1.2083146e1	7.3262982e-1	
2021-02-16	15:29:54	4.27909e2	5.13509e1	7.38919e1	6.7350387e-2	1.2106645e1	7.2365350e-1	
2021-02-16	15:29:54	4.26267e2	5.13509e1	7.38949e1	6.7163376e-2	1.2073075e1	7.4031286e-1	
2021-02-16	15:29:55	4.19302e2	5.13542e1	7.38789e1	6.6366014e-2	1.2089021e1	7.4585623e-1	
2021-02-16	15:29:55	4.08234e2	5.13542e1	7.38884e1	6.5086927e-2	1.2078111e1	7.2160315e-1	
2021-02-16	15:29:56	4.03444e2	5.13476e1	7.39002e1	6.4529237e-2	1.2076432e1	7.3220911e-1	
2021-02-16	15:29:56	4.05733e2	5.13443e1	7.38817e1	6.4797067e-2	1.2096574e1	7.4228072e-1	
2021-02-16	15:29:57	4.06892e2	5.13509e1	7.38960e1	6.4931159e-2	1.2074754e1	7.1505265e-1	
2021-02-16	15:29:57	4.08430e2	5.13542e1	7.39069e1	6.5109677e-2	1.2078111e1	7.2876119e-1	
2021-02-16	15:29:58	4.09955e2	5.13542e1	7.38847e1	6.5286846e-2	1.2088181e1	7.5158805e-1	
2021-02-16	15:29:58	4.09280e2	5.13509e1	7.38820e1	6.5208902e-2	1.2093217e1	7.2998595e-1	
2021-02-16	15:29:59	4.10842e2	5.13542e1	7.39027e1	6.5389800e-2	1.2070558e1	7.2206072e-1	
2021-02-16	15:29:59	4.15828e2	5.13542e1	7.38907e1	6.5966315e-2	1.2074754e1	7.3248710e-1	
2021-02-16	15:30:00	4.18141e2	5.13509e1	7.38942e1	6.6233091e-2	1.2076432e1	7.1860017e-1	
2021-02-16	15:30:00	4.15128e2	5.13509e1	7.39014e1	6.5885963e-2	1.2086503e1	7.3650145e-1	
2021-02-16	15:30:01	4.08544e2	5.13542e1	7.38815e1	6.5122928e-2	1.2089021e1	7.4472765e-1	
2021-02-16	15:30:01	4.04299e2	5.13542e1	7.38917e1	6.4628190e-2	1.2078111e1	7.2209496e-1	
2021-02-16	15:30:02	4.04476e2	5.13509e1	7.39010e1	6.4649395e-2	1.2089021e1	7.2871346e-1	
2021-02-16	15:30:02	4.06432e2	5.13509e1	7.38872e1	6.4877600e-2	1.2086503e1	7.3829269e-1	
2021-02-16	15:30:03	4.07779e2	5.13476e1	7.38912e1	6.5034961e-2	1.2078111e1	7.2184362e-1	
2021-02-16	15:30:03	4.07681e2	5.13476e1	7.39039e1	6.5023517e-2	1.2085664e1	7.2308826e-1	
2021-02-16	15:30:04	4.10062e2	5.13509e1	7.38929e1	6.5299711e-2	1.2092378e1	7.4254698e-1	
2021-02-16	15:30:04	4.13049e2	5.13542e1	7.38840e1	6.5645275e-2	1.2082307e1	7.3421196e-1	
2021-02-16	15:30:05	4.15216e2	5.13509e1	7.39002e1	6.5896186e-2	1.2073075e1	7.1719675e-1	
2021-02-16	15:30:05	4.13644e2	5.13542e1	7.38997e1	6.5714144e-2	1.2081468e1	7.2336235e-1	
2021-02-16	15:30:06	4.09891e2	5.13542e1	7.38970e1	6.5279455e-2	1.2087342e1	7.2419357e-1	
2021-02-16	15:30:06	4.07226e2	5.13443e1	7.38987e1	6.4971008e-2	1.2075593e1	7.3628549e-1	
2021-02-16	15:30:07	4.04895e2	5.13443e1	7.38847e1	6.4699316e-2	1.2088181e1	7.4488162e-1	
2021-02-16	15:30:07	4.05308e2	5.13509e1	7.38857e1	6.4746465e-2	1.2089860e1	7.3021841e-1	
2021-02-16	15:30:08	4.08516e2	5.13476e1	7.38994e1	6.5120630e-2	1.2088181e1	7.2324666e-1	
2021-02-16	15:30:08	4.10822e2	5.13476e1	7.38945e1	6.5388388e-2	1.2070558e1	7.2760353e-1	
2021-02-16	15:30:09	4.10179e2	5.13476e1	7.38925e1	6.5313816e-2	1.2081468e1	7.2602324e-1	
2021-02-16	15:30:09	4.09377e2	5.13476e1	7.38984e1	6.5220742e-2	1.2087342e1	7.4320225e-1	
2021-02-16	15:30:10	4.08871e2	5.13509e1	7.38799e1	6.5161418e-2	1.2083985e1	7.4397773e-1	
2021-02-16	15:30:10	4.08020e2	5.13509e1	7.38925e1	6.5062432e-2	1.2074754e1	7.1854977e-1	
2021-02-16	15:30:11	4.08144e2	5.13476e1	7.39029e1	6.5077371e-2	1.2087342e1	7.3186817e-1	
2021-02-16	15:30:11	4.10850e2	5.13509e1	7.38840e1	6.5391111e-2	1.2082307e1	7.4327521e-1	
2021-02-16	15:30:12	4.13106e2	5.13476e1	7.38925e1	6.5652875e-2	1.2078950e1	7.1909875e-1	
2021-02-16	15:30:12	4.13982e2	5.13476e1	7.39055e1	6.5754108e-2	1.2068879e1	7.2644453e-1	
2021-02-16	15:30:13	4.14862e2	5.13509e1	7.38847e1	6.5855274e-2	1.2078950e1	7.4658279e-1	
2021-02-16	15:30:13	4.12507e2	5.13443e1	7.38847e1	6.5584115e-2	1.2077271e1	7.3166966e-1	
2021-02-16	15:30:14	4.11113e2	5.13410e1	7.38990e1	6.5423078e-2	1.2076432e1	7.2322964e-1	
2021-02-16	15:30:14	4.11828e2	5.13443e1	7.38932e1	6.5505475e-2	1.2073915e1	7.3039364e-1	
2021-02-16	15:30:15	4.10468e2	5.13476e1	7.38957e1	6.5347394e-2	1.2097413e1	7.2068829e-1	
2021-02-16	15:30:15	4.10494e2	5.13476e1	7.39002e1	6.5350379e-2	1.2071397e1	7.3948659e-1	
2021-02-16	15:30:16	4.10281e2	5.13443e1	7.38807e1	6.5326118e-2	1.2083985e1	7.4546928e-1	
2021-02-16	15:30:16	4.07864e2	5.13443e1	7.38880e1	6.5045289e-2	1.2075593e1	7.2289361e-1	
2021-02-16	15:30:17	4.08340e2	5.13443e1	7.38990e1	6.5100698e-2	1.2068879e1	7.2864589e-1	
2021-02-16	15:30:17	4.09331e2	5.13410e1	7.38884e1	6.5216312e-2	1.2086503e1	7.3518714e-1	
2021-02-16	15:30:18	4.07976e2	5.13476e1	7.38957e1	6.5057859e-2	1.2073915e1	7.1986651e-1	
2021-02-16	15:30:18	4.07313e2	5.13476e1	7.39004e1	6.4980716e-2	1.2066361e1	7.3654470e-1	
2021-02-16	15:30:19	4.08164e2	5.13476e1	7.38812e1	6.5079736e-2	1.2086503e1	7.5040459e-1	
2021-02-16	15:30:19	4.08319e2	5.13443e1	7.38867e1	6.5098218e-2	1.2067201e1	7.2622623e-1	
2021-02-16	15:30:20	4.08705e2	5.13509e1	7.38987e1	6.5142107e-2	1.2068040e1	7.2636871e-1	
2021-02-16	15:30:20	4.09451e2	5.13476e1	7.38895e1	6.5229349e-2	1.2081468e1	7.3401184e-1	
2021-02-16	15:30:21	4.09642e2	5.13476e1	7.38927e1	6.5251522e-2	1.2073915e1	7.2003769e-1	
2021-02-16	15:30:21	4.11455e2	5.13509e1	7.39002e1	6.5461244e-2	1.2071397e1	7.3787002e-1	
2021-02-16	15:30:22	4.14439e2	5.13509e1	7.38805e1	6.5806493e-2	1.2080628e1	7.4907350e-1	
2021-02-16	15:30:22	4.16241e2	5.13509e1	7.38864e1	6.6014375e-2	1.2074754e1	7.2178869e-1	
2021-02-16	15:30:23	4.17690e2	5.13509e1	7.39017e1	6.6181211e-2	1.2071397e1	7.3222088e-1	
2021-02-16	15:30:23	4.19460e2	5.13542e1	7.38812e1	6.6384143e-2	1.2087342e1	7.4287171e-1	
2021-02-16	15:30:24	4.19982e2	5.13542e1	7.38952e1	6.6444053e-2	1.2068040e1	7.1395168e-1	
2021-02-16	15:30:24	4.22057e2	5.13509e1	7.39097e1	6.6682505e-2	1.2069718e1	7.2793507e-1	
2021-02-16	15:30:25	4.20945e2	5.13509e1	7.38835e1	6.6555061e-2	1.2083146e1	7.5016779e-1	
2021-02-16	15:30:25	4.16042e2	5.13476e1	7.38844e1	6.5991945e-2	1.2079789e1	7.2751717e-1	
2021-02-16	15:30:26	4.11449e2	5.13476e1	7.38987e1	6.5461044e-2	1.2070558e1	7.2281017e-1	
2021-02-16	15:30:26	4.08700e2	5.13509e1	7.38937e1	6.5141563e-2	1.2086503e1	7.2994718e-1	
2021-02-16	15:30:27	4.10459e2	5.13509e1	7.38947e1	6.5345816e-2	1.2079789e1	7.1898984e-1	
2021-02-16	15:30:27	4.13432e2	5.13476e1	7.39010e1	6.5690588e-2	1.2089021e1	7.3906350e-1	
2021-02-16	15:30:28	4.12670e2	5.13476e1	7.38787e1	6.5602517e-2	1.2082307e1	7.4851760e-1	
2021-02-16	15:30:28	4.09496e2	5.13509e1	7.38872e1	6.5234041e-2	1.2075593e1	7.2279977e-1	
2021-02-16	15:30:29	4.09103e2	5.13509e1	7.39004e1	6.5188350e-2	1.2078950e1	7.2927646e-1	
2021-02-16	15:30:29	4.09404e2	5.13476e1	7.38870e1	6.5223860e-2	1.2076432e1	7.3768277e-1	
2021-02-16	15:30:30	4.09069e2	5.13509e1	7.38962e1	6.5184478e-2	1.2071397e1	7.1825690e-1	
2021-02-16	15:30:30	4.09241e2	5.13476e1	7.39042e1	6.5204911e-2	1.2068879e1	7.2952842e-1	
2021-02-16	15:30:31	4.11614e2	5.13509e1	7.38847e1	6.5479698e-2	1.2081468e1	7.4711122e-1	
2021-02-16	15:30:31	4.12305e2	5.13542e1	7.38870e1	6.5559215e-2	1.2075593e1	7.2573957e-1	
2021-02-16	15:30:32	4.11614e2	5.13509e1	7.38982e1	6.5479755e-2	1.2073075e1	7.2331924e-1	
